25885758,brp,23,182
25890583,pbq,9,1361
25895083,pbq,26,1092
25899276,pbq,29,309
25903948,pbq,76,33
25906817,pbq,73,209
25909717,pbq,39,376
25912743,pbq,23,221
25916262,pbq,14,1278
25918567,pbq,1,1069
25918568,pbq,21,425
25919592,pbq,9,1010
25923706,pbq,38,1299
25927398,pbq,5,467
25928025,pbq,63,999
25931056,pbq,14,561
25932309,pbq,49,541
25934985,pbq,81,672
25935512,pbq,94,958
25939258,pbq,86,871
25943465,pbq,60,590
25946391,pbq,81,1062
25948788,pbq,24,840
25950663,pbq,53,781
25955137,pbq,91,1483
25959472,pbq,2,952
25962148,pbq,92,754
25962200,pbq,30,884
25964483,pbq,2,585
25969021,pbq,79,293
25972377,pbq,9,57
25973324,pbq,27,153
25973966,pbq,92,1472
25975655,pbq,61,240
25979736,pbq,10,196
25979998,pbq,8,970
25983238,pbq,32,1416
25987312,pbq,42,1128
25990178,pbq,49,425
25994232,pbq,14,351
25997878,pbq,94,226
26002722,pbq,43,1417
26005453,pbq,63,403
26008924,pbq,35,3
26013745,pbq,88,1214
26014562,pbq,89,1210
26017362,pbq,40,744
26018876,pbq,93,1248
26022291,pbq,60,795
26026461,pbq,5,1226
26028300,pbq,66,245
26030520,pbq,52,241
26032219,pbq,2,136
26036332,pbq,70,1244
26039475,pbq,82,991
26043625,pbq,9,846
26045983,pbq,2,1434
26046678,pbq,47,480
26048265,pbq,89,343
26052701,oyy,90,462
26053435,oyy,48,298
26056319,oyy,43,1464
26058918,oyy,91,173
26063443,oyy,17,661
26068143,oyy,64,297
26070297,oyy,59,1130
26072417,oyy,55,237
26072513,oyy,23,1038
26076921,oyy,9,1336
26079133,oyy,66,1073
26082333,oyy,8,1185
26085726,oyy,100,1402
26089996,oyy,22,631
26094927,oyy,92,190
26095873,oyy,54,129
26096836,oyy,91,1016
26097758,oyy,12,674
26098245,oyy,70,743
26101626,oyy,94,1127
26106090,oyy,85,810
26108511,oyy,52,732
26108710,oyy,80,530
26111189,oyy,26,541
26116144,oyy,95,309
26119745,oyy,29,927
26124154,oyy,34,298
26125362,oyy,82,447
26128746,oyy,11,1301
26131966,oyy,14,622
26136217,oyy,89,903
26137460,oyy,100,1498
26139518,oyy,41,805
26142826,oyy,42,1378
26147134,oyy,60,1039
26148168,oyy,12,1231
26152583,oyy,75,1490
26155534,oyy,3,1316
26159907,oyy,41,382
26160560,oyy,3,1451
26164648,oyy,78,1200
26164814,oyy,81,7
26167012,oyy,5,283
26170399,oyy,46,765
26173602,oyy,88,416
26177096,oyy,3,1062
26177475,oyy,14,53
26180802,oyy,86,268
26180970,oyy,32,511
26181111,oyy,83,309
26184769,oyy,57,167
26189043,oyy,3,1236
26192972,oyy,99,758
26193946,oyy,65,1493
26195112,oyy,40,1444
26197001,oyy,3,734
26201173,oyy,57,1344
26202278,oyy,64,659
26206236,oyy,19,514
26207127,oyy,13,286
26210752,oyy,18,103
26212524,oyy,54,231
26215845,oyy,26,640
26217001,oyy,47,61
26217245,oyy,90,217
26221244,oyy,92,1464
26226164,oyy,57,943
26230686,oyy,45,345
26234311,oyy,16,992
26237124,oyy,79,525
26242116,oyy,29,348
26245731,oyy,90,1004
26247285,oyy,20,1344
26250087,oyy,3,754
26251662,oyy,59,6
26252572,oyy,64,1088
26253523,oyy,53,264
26256831,oyy,84,1064
26260893,oyy,29,242
26265017,oyy,72,506
26268486,oyy,16,813
26272888,oyy,42,114
26276717,oyy,60,205
26281493,oyy,35,235
26283083,oyy,18,195
26285886,oyy,56,223
26286726,oyy,63,598
26290449,oyy,27,40
26292600,oyy,67,898
26293809,oyy,74,573
26296891,oyy,23,221
26300783,oyy,50,166
26301358,oyy,84,238
26304226,oyy,19,154
26305536,oyy,86,754
26306999,oyy,48,400
26310419,oyy,57,153
26312216,oyy,44,201
26316141,oyy,21,1143
26317014,jqz,45,1386
26320536,jqz,91,505
26321960,jqz,53,1265
26323829,jqz,62,1157
26326854,jqz,6,659
26330125,jqz,2,379
26331522,jqz,28,840
26332677,jqz,33,629
26335940,jqz,90,326
26340930,jqz,90,234
26342254,jqz,35,334
26346382,jqz,17,1275
26348528,jqz,47,868
26352389,jqz,12,293
26353783,jqz,14,1030
26354162,jqz,12,150
26355344,jqz,71,1227
26359935,jqz,67,247
26361547,jqz,59,913
26363381,jqz,13,1422
26364824,jqz,95,1241
26368309,jqz,70,814
26371359,jqz,6,389
26372025,jqz,51,1073
26374134,jqz,72,1177
26376307,jqz,64,310
26379911,jqz,26,616
26383894,jqz,86,859
26383930,jqz,75,1415
26386204,jqz,79,1249
26389966,jqz,6,16
26391986,jqz,38,664
26394541,aga,70,528
26398404,aga,50,1069
26401062,aga,16,1358
26402897,aga,79,840
26405594,aga,97,937
26410524,aga,16,537
26411521,aga,92,1334
26415944,aga,11,453
26416991,aga,69,520
26417014,aga,15,729
26419081,aga,100,848
26423253,aga,69,1257
26426567,aga,28,233
26428476,aga,11,621
26430519,aga,57,166
26434810,aga,56,1362
26438109,aga,5,1107
26442992,aga,93,803
26447120,aga,30,1001
26450305,aga,76,820
26453676,aga,84,1121
26458250,aga,23,65
26461918,aga,18,1197
26463298,aga,53,1132
26463535,aga,48,861
26465440,aga,16,981
26466713,aga,62,1174
26469409,aga,27,1447
26473500,aga,21,887
26476952,aga,42,681
26481723,aga,86,887
26486396,aga,13,678
26489682,aga,79,333
26491364,aga,9,183
26492138,aga,5,1351
26493123,aga,53,268
26497831,aga,64,1348
26501939,aga,41,909
26506203,aga,31,12
26506984,aga,37,1435
26511259,aga,78,499
26515480,aga,67,263
26519704,aga,92,892
26523942,aga,33,1214
26526385,aga,29,270
26527946,aga,7,1379
26529612,aga,33,1223
26531504,aga,48,681
26533015,aga,99,1184
26537552,aga,99,1335
26538748,aga,23,950
26542656,aga,11,1375
26543117,aga,87,1113
26547813,aga,60,847
26550509,aga,32,1218
26551583,aga,37,545
26556216,aga,81,378
26559343,aga,1,1062
26561884,aga,47,1037
26562199,aga,39,678
26564396,aga,73,676
26567622,aga,65,52
26571282,ojr,30,536
26571310,ojr,61,145
26572579,ojr,56,926
26574465,ojr,29,244
26576763,ojr,10,163
26578282,ojr,83,1458
26581389,ojr,46,1200
26584830,ojr,97,350
26589509,ojr,31,288
26593998,ojr,22,1349
26595593,ojr,79,206
26598300,ojr,45,503
26599725,ojr,62,656
26604229,ojr,8,1046
26605385,ojr,46,651
26608102,ojr,33,335
26612452,ojr,32,993
26613573,ojr,97,1242
26617660,ojr,3,665
26618278,ojr,87,523
26619614,ojr,40,899
26622102,ojr,48,604
26626074,ojr,75,391
26626902,ojr,9,482
26627395,ojr,61,410
26629721,ojr,38,1280
26632417,ojr,96,711
26636222,ojr,43,647
26638121,ojr,83,385
26638310,ojr,87,387
26640498,ojr,4,689
26641749,ojr,96,5
26641981,ojr,1,507
26644525,ojr,78,570
26645699,ojr,12,1283
26647723,ojr,92,716
26649866,ojr,58,1162
26652276,ojr,41,736
26655392,ojr,73,327
26659006,ojr,78,942
26660550,ojr,71,878
26661391,ojr,97,425
26664248,ojr,72,1176
26666908,ojr,80,1063
26667266,ojr,13,727
26668598,ojr,69,1428
26668957,ojr,6,459
26669889,ojr,98,457
26669960,ojr,28,1199
26674431,ojr,11,617
26675499,ojr,68,419
26677910,ojr,82,1383
26681241,ojr,52,1206
26684732,ojr,46,1027
26687496,ojr,94,457
26692417,ojr,13,993
26697325,ojr,75,86
26701794,ojr,79,1201
26703556,ojr,40,296
26707604,ojr,51,118
26708077,ojr,63,1283
26709323,ojr,99,1372
26712165,ojr,12,1354
26714455,ojr,15,247
26716153,ojr,32,685
26717410,ojr,50,1122
26720325,ojr,15,1299
26721445,ojr,46,462
26721637,ojr,90,167
26724403,ojr,20,435
26726798,ojr,72,667
26727200,ojr,92,1392
26731160,ojr,74,1169
26735693,ojr,16,724
26737138,ojr,37,766
26741450,ojr,36,1471
26742546,ojr,53,1184
26746619,ojr,58,102
26748253,ojr,2,193
26750570,ojr,95,93
26754891,ojr,52,42
26755303,ayv,90,1100
26755748,ayv,2,780
26757690,ayv,92,1294
26761515,ayv,17,10
26766464,ayv,28,363
26769937,ayv,2,1101
26770073,ayv,89,657
26770192,ayv,85,1112
26773569,ayv,23,1371
26777928,ayv,31,985
26782877,ayv,43,195
26787696,ayv,76,190
26791278,ayv,34,1187
26795287,ayv,64,43
26799797,ayv,69,465
26802780,ayv,80,870
26803110,ayv,45,691
26804058,ayv,65,723
26806395,ayv,2,445
26808267,ayv,25,808
26810159,ayv,4,54
26812119,ayv,87,1468
26812161,ayv,94,546
26813869,ayv,82,745
26816329,ayv,83,222
26819847,ayv,51,670
26824842,ayv,92,1090
26829230,ayv,93,1035
26833826,ayv,44,806
26836884,ayv,92,1480
26839515,ayv,36,543
26839674,ayv,5,300
26840857,ayv,57,778
26841275,ayv,29,214
26843040,ayv,69,520
26845891,ayv,38,307
26850819,ayv,65,506
26853349,ayv,77,869
26855672,ayv,44,808
26858040,ayv,51,632
26858651,ayv,25,439
26862001,ayv,21,1407
26864320,ayv,73,298
26868586,ayv,87,964
26868757,ayv,5,680
26872773,ayv,75,684
26874504,ayv,47,820
26875480,ayv,69,1353
26875510,ayv,20,1355
26878795,ayv,65,532
26880382,ayv,12,1102
26884288,ayv,68,407
26888758,ayv,9,1054
26893630,ayv,52,58
26895753,ayv,85,727
26896412,ayv,33,668
26899505,ayv,63,954
26900800,ayv,79,156
26902546,ayv,15,306
26903951,ayv,92,1107
26907933,ayv,80,478
26911873,ayv,12,1269
26912271,ayv,54,504
26912954,ayv,55,999
26914680,ayv,15,671
26916360,ayv,54,263
26921194,ayv,10,1009
26922788,ayv,70,1238
26924588,ayv,74,243
26927646,ayv,49,333
26928454,ayv,19,518
26930721,avs,97,1385
26933915,avs,48,769
26933977,avs,5,710
26937134,avs,38,1403
26938791,avs,61,1369
26943270,avs,22,826
26944019,avs,8,1463
26945758,avs,59,1264
26950008,avs,30,306
26952740,avs,85,235
26956890,avs,19,1028
26959628,avs,87,884
26960428,avs,65,1061
26964968,avs,4,1099
26968824,avs,76,1061
26972917,avs,61,407
26976017,avs,10,145
26980147,avs,43,84
26982592,avs,7,965
26984835,avs,12,1489
26989813,avs,95,452
26993245,avs,62,94
26997546,avs,18,631
26998773,avs,10,319
26999090,avs,51,102
27000381,avs,85,919
27002005,avs,58,221
27003991,avs,94,62
27004324,avs,48,446
27007208,avs,79,498
27011376,avs,63,304
27012106,avs,55,1214
27012518,avs,36,1235
27016159,avs,53,856
27020295,avs,39,2
27024284,avs,65,1401
27028123,avs,59,755
27031016,avs,15,171
27034583,avs,43,945
27038373,avs,58,544
27038811,avs,48,1318
27042459,avs,45,1022
27042968,avs,84,658
27046385,avs,99,135
27047111,avs,97,208
27047314,avs,26,433
27050540,avs,75,1389
27053544,avs,32,1328
27057304,avs,21,1223
27059051,avs,55,1136
27059337,avs,13,1339
27059911,avs,46,143
27064259,avs,31,183
27064259,avs,97,525
27066403,avs,13,1017
27069769,avs,99,939
27074259,avs,28,64
27074957,avs,21,1325
27075746,avs,66,1243
27077032,avs,49,194
27080858,avs,47,890
27083795,avs,17,1003
27086059,avs,41,275
27090585,avs,98,12
27093954,avs,69,1125
27094851,avs,15,1377
27096453,avs,48,1240
27097195,avs,98,1033
27098197,avs,39,297
27102852,avs,17,136
27105701,avs,85,341
27110527,avs,30,635
27112031,avs,97,212
27115230,avs,75,571
27116531,avs,43,1087
27118053,avs,44,201
27118220,avs,34,226
27122713,avs,41,545
27125202,avs,66,580
27127765,avs,8,985
27130927,avs,43,1102
27131601,avs,2,1250
27134844,avs,55,660
27138228,avs,67,1280
27138999,avs,68,1222
27139762,avs,69,569
27144003,avs,77,798
27144375,ink,31,322
27145397,ink,72,643
27149030,ink,76,1203
27150451,ink,16,613
27151248,ink,70,309
27153286,ink,40,405
27157560,ink,78,959
27161246,ink,84,1439
27164337,ink,85,605
27168649,ink,87,1476
27168665,ink,66,595
27172763,ink,78,851
27174548,ink,54,964
27176542,ink,66,941
27177636,ink,55,827
27180340,ink,95,453
27182136,ink,72,946
27185608,ink,44,1371
27188456,ink,67,235
27190095,ink,72,760
27191612,ink,65,1431
27193879,ink,50,1104
27197914,ink,33,324
27201260,ink,79,303
27202830,ink,37,1146
27205804,ink,75,1192
27209822,ink,54,179
27213450,ink,91,1326
27216904,ink,72,848
27221279,ink,8,1192
27222382,ink,93,849
27224833,ink,36,875
27227900,ink,91,1374
27230959,ink,27,275
27232590,ink,93,169
27233979,ink,70,442
27238013,ink,55,504
27240752,ink,81,1087
27244333,ink,40,1316
27246364,ink,9,38
27250752,ink,53,18
27251892,ink,58,270
27252614,ink,68,503
27254988,ink,98,942
27259669,ink,100,8
27259935,ink,13,199
27263274,ink,60,753
27265902,ink,55,1005
27265949,ink,67,1244
27266161,ink,95,319
27267991,ink,29,1142
27269144,ink,82,662
27271018,ink,83,183
27273567,ink,81,684
27278368,ink,80,123
27278587,bsp,100,662
27282321,bsp,20,1153
27285419,bsp,5,814
27287454,bsp,44,106
27287650,bsp,76,727
27290891,bsp,68,1252
27291144,bsp,75,258
27293057,bsp,33,202
27296731,bsp,78,772
27299143,bsp,99,1112
27302184,bsp,84,1166
27303470,bsp,45,637
27305484,bsp,80,469
27308686,bsp,75,338
27313601,bsp,89,91
27313941,bsp,77,524
27314938,bsp,86,602
27318864,bsp,93,1336
27322646,bsp,79,743
27326612,bsp,90,175
27327217,bsp,31,376
27332111,bsp,10,829
27332865,bsp,19,348
27337471,bsp,84,35
27337753,bsp,87,741
27340217,bsp,74,485
27343188,bsp,84,585
27347644,bsp,50,1478
27348068,bsp,96,1073
27349517,bsp,75,101
27354479,bsp,81,72
27357686,bsp,9,354
27360970,bsp,34,879
27365930,bsp,15,176
27370453,bsp,10,397
27372045,bsp,50,8
27375881,bsp,96,580
27377395,bsp,69,366
27380532,bsp,54,1172
27381230,bsp,96,709
27382530,bsp,94,1222
27384265,bsp,63,1241
27386238,bsp,83,1463
27387315,bsp,28,1249
27389437,bsp,6,1043
27389622,bsp,86,227
27390498,gcy,54,321
27392369,gcy,1,300
27393042,gcy,93,964
27397302,gcy,80,19
27400106,gcy,27,1011
27403277,gcy,45,1177
27407673,gcy,11,708
27412482,gcy,33,191
27415696,gcy,95,575
27416674,gcy,95,1306
27420536,gcy,30,264
27425002,gcy,67,1388
27428415,gcy,46,591
27430843,gcy,80,1417
27432385,gcy,10,149
27437122,gcy,72,1152
27439207,gcy,91,886
27443790,gcy,90,1001
27444645,gcy,82,626
27448464,gcy,69,168
27453256,gcy,5,1020
27455078,gcy,39,740
27457516,gcy,45,1199
27457982,gcy,47,417
27460097,gcy,24,856
27461976,gcy,69,548
27462944,gcy,3,78
27467148,gcy,94,707
27470876,gcy,52,1054
27474783,gcy,52,244
27479462,gcy,66,313
27484265,gcy,37,1328
27485747,gcy,31,1219
27486422,gcy,28,980
27490547,gcy,44,1054
27492743,gcy,65,1233
27495412,gcy,5,967
27500261,gcy,8,1009
27504968,gcy,94,1087
27507785,gcy,30,1369
27509890,gcy,21,1125
27510549,gcy,70,61
27510876,omu,4,107
27512732,omu,8,813
27517420,omu,42,1369
27520969,omu,81,1347
27523748,omu,41,952
27528023,omu,16,920
27530381,omu,13,1488
27534928,omu,75,1129
27539419,omu,16,299
27544015,omu,51,1040
27547120,omu,39,964
27550006,omu,40,1412
27551888,omu,47,1301
27556735,omu,40,1212
27558344,omu,61,920
27559454,omu,1,781
27563746,omu,25,856
27568052,omu,7,206
27568712,omu,7,1203
27571351,omu,73,652
27574024,omu,55,238
27575198,omu,9,1252
27578403,omu,72,971
27579184,omu,17,1329
27583218,omu,100,1303
27585665,omu,8,147
27587903,omu,32,74
27588945,omu,60,231
27589218,omu,37,1406
27591514,omu,52,399
27592708,omu,65,1036
27594068,omu,54,1306
27598575,omu,67,692
27603072,omu,32,1362
27606041,omu,22,404
27610953,omu,87,1302
27614147,omu,71,1094
27614547,omu,96,1111
27617596,omu,73,76
27621026,omu,61,821
27622962,omu,22,937
27627880,omu,63,231
27628588,omu,33,169
27630488,omu,91,1175
27630920,omu,71,789
27635425,omu,8,240
27640316,omu,4,978
27640712,omu,89,355
27641014,omu,78,1124
27641532,omu,71,1191
27641899,omu,29,972
27643001,omu,48,1457
27647197,omu,90,49
27650160,omu,49,1380
27653143,omu,45,1030
27655700,omu,99,259
27658506,omu,62,1281
27661994,omu,98,1321
27662260,omu,24,484
27662901,omu,57,1032
27666212,omu,96,192
27670325,omu,88,767
27671422,omu,12,1220
27672160,omu,29,657
27672324,omu,3,267
27676846,omu,22,1398
27679321,omu,28,365
27681278,omu,6,1099
27683929,omu,56,870
27687854,omu,31,340
27688047,omu,10,838
27689189,omu,14,1325
27689968,omu,30,419
27691162,omu,24,211
27694787,omu,46,812
27697265,omu,99,638
27697799,omu,58,936
27699492,omu,83,1345
27703969,omu,73,660
27704056,omu,4,1464
27708495,omu,3,148
27708501,omu,8,1161
27710397,omu,92,1190
27711584,omu,19,570
27713874,omu,75,1384
27717903,omu,23,1035
27718740,omu,99,1051
27721259,omu,25,666
27722233,omu,78,1057
27723050,omu,100,1205
27724253,omu,31,858
27725559,omu,47,301
27726920,omu,34,609
27726988,zzz,92,1204
27728225,zzz,68,528
27733173,zzz,44,407
27737867,zzz,12,1235
27741365,zzz,90,515
27742040,zzz,45,765
27743385,zzz,64,503
27748374,zzz,2,912
27750852,zzz,39,449
27752608,zzz,27,1083
27753560,zzz,71,292
27754493,zzz,6,191
27756067,zzz,50,1306
27758147,zzz,65,317
27759554,zzz,28,369
27760456,zzz,51,520
27761326,zzz,52,358
27765782,zzz,8,47
27769487,zzz,89,962
27773528,zzz,43,1132
27775780,zzz,33,1345
27776502,zzz,97,707
27778023,zzz,31,4
27781265,zzz,51,179
27782172,zzz,33,1185
27783002,zzz,27,1093
27786656,zzz,43,520
27791621,zzz,65,1078
27795374,zzz,10,350
27796188,zzz,79,1295
27796880,zzz,59,807
27798191,zzz,51,20
27802882,zzz,8,1080
27804189,zzz,41,230
27808949,zzz,86,806
27810850,zzz,46,1451
27812780,zzz,22,148
27815990,zzz,62,217
27820727,zzz,56,664
27821675,zzz,12,347
27825335,zzz,5,270
27828540,zzz,51,275
27832210,zzz,2,607
27834700,zzz,30,96
27838116,zzz,72,807
27839205,zzz,91,889
27843860,zzz,98,72
27844727,zzz,11,1016
27845094,zzz,68,32
27850005,zzz,2,257
27854890,zzz,55,736
27856686,zzz,18,84
27857972,zzz,30,749
27858808,zzz,89,1126
27861704,zzz,39,1216
27864953,zzz,89,353
27865451,zzz,99,308
27866286,zzz,23,250
27868841,zzz,71,1041
27873807,zzz,27,201
27875531,zzz,42,90
27879584,zzz,98,732
27879752,zzz,46,1002
27881172,zzz,1,659
27882861,zzz,80,695
27883264,zzz,41,1449
27885115,zzz,77,1455
27889042,zzz,55,24
27889403,jbu,63,949
27889905,jbu,87,1183
27894677,jbu,35,478
27898228,jbu,87,907
27899207,jbu,24,562
27903493,jbu,100,95
27908397,jbu,22,963
27911716,jbu,95,839
27912854,jbu,99,876
27917754,jbu,22,810
27918771,jbu,54,237
27922158,jbu,93,1045
27923836,jbu,84,1034
27925918,jbu,23,1014
27928288,jbu,93,1407
27929494,jbu,79,286
27931797,jbu,23,484
27936268,jbu,70,703
27939142,jbu,1,379
27943400,jbu,47,543
27944413,jbu,28,840
27944414,jbu,90,1377
27945220,jbu,14,51
27947952,jbu,40,1287
27950612,jbu,97,1476
27950619,jbu,20,727
27951653,jbu,22,1143
27955034,jbu,8,347
27958940,jbu,90,298
27961557,jbu,35,11
27965201,jbu,15,1315
27967350,jbu,97,1136
27971817,jbu,79,352
27973546,jbu,45,514
27977124,jbu,75,1448
27979195,jbu,26,355
27982337,jbu,59,1167
27984498,qug,35,887
27986573,qug,39,1462
27987286,qug,17,1106
27991143,qug,47,237
27993128,qug,89,852
27997434,qug,21,537
27997515,qug,6,851
28000047,qug,92,141
28004463,qug,10,951
28007911,qug,13,377
28010901,qug,34,1225
28012899,qug,31,1288
28014944,qug,63,318
28016196,qug,67,183
28017465,qug,41,175
28020052,qug,43,612
28021623,qug,9,861
28021676,qug,73,1215
28024497,qug,81,139
28025143,qug,60,739
28027889,qug,94,818
28029421,qug,97,1090
28030283,qug,1,1193
28034861,qug,49,769
28038902,qug,88,84
28042529,qug,96,1164
28045470,qug,76,1228
28045845,qug,16,1090
28046590,qug,7,228
28048284,qug,91,1138
28050388,qug,21,899
28052561,qug,9,828
28052777,qug,18,524
28057196,qug,57,61
28059816,qug,95,1341
28061476,qug,44,1484
28061563,qug,68,687
28066085,qug,15,497
28066785,qug,93,942
28067354,qug,22,758
28068061,qug,96,1224
28072060,qug,60,1271
28075565,qug,53,673
28076598,qug,43,1295
28079051,qug,40,253
28083694,qug,46,826
28085536,qug,73,1070
28086445,qug,62,1038
28090324,qug,71,1483
28094375,qug,98,1185
28094968,qug,60,280
28095084,qug,8,479
28097572,qug,82,808
28101607,qug,69,1213
28101983,qug,64,1099
28106157,qug,54,933
28107502,qug,80,644
28109873,qug,74,1180
28112530,qug,56,659
28114131,qug,83,1057
28118625,qug,80,617
28123293,bsj,4,897
28126127,bsj,39,749
28127582,bsj,88,71
28130114,bsj,17,459
28130983,bsj,83,998
28135005,bsj,34,1384
28135174,bsj,70,21
28140173,bsj,59,1005
28144562,bsj,99,1340
28148341,bsj,97,934
28151833,bsj,66,1450
28155918,bsj,79,26
28157188,bsj,60,1339
28158293,bsj,33,506
28158895,bsj,97,768
28159407,bsj,44,934
28162258,bsj,47,837
28167238,bsj,9,172
28170526,bsj,97,1169
28170931,bsj,94,1487
28172715,bsj,19,605
28176690,bsj,66,1394
28176939,bsj,97,994
28180713,bsj,10,724
28183073,bsj,95,977
28187396,bsj,44,309
28190090,bsj,67,984
28191910,bsj,77,771
28192930,bsj,61,870
28194154,bsj,87,497
28196337,bsj,92,1499
28200271,bsj,15,631
28200346,bsj,95,343
28202417,bsj,27,535
28203904,bsj,81,1275
28204918,bsj,82,1368
28206502,bsj,12,1251
28211271,bsj,68,1444
28212283,bsj,43,155
28215936,bsj,57,1454
28219200,bsj,84,234
28222511,bsj,85,422
28227013,bsj,80,115
28227954,bsj,44,950
28230923,bsj,95,291
28232759,bsj,37,838
28237215,bsj,57,476
28238786,bsj,59,1097
28239725,bsj,17,453
28242629,bsj,57,1307
28244249,bsj,94,1481
28245870,bsj,62,637
28248228,bsj,77,174
28248295,bsj,90,258
28248922,bsj,58,817
28251315,bsj,24,452
28253650,bsj,28,556
28253777,bsj,92,808
28256415,bsj,45,142
28258819,vxb,65,1042
28262880,vxb,92,1204
28265626,vxb,92,1120
28269411,vxb,80,1329
28270157,vxb,96,436
28270712,vxb,83,272
28272442,vxb,76,685
28273653,vxb,89,237
28277692,vxb,88,151
28279653,vxb,69,595
28282219,lqr,9,1171
28285170,lqr,82,1249
28288628,lqr,62,383
28292499,lqr,93,52
28293667,lqr,15,1351
28295561,lqr,56,440
28297176,lqr,74,692
28301235,lqr,31,775
28302434,lqr,37,1120
28304754,lqr,57,386
28306076,lqr,32,536
28309093,lqr,39,339
28309318,lqr,44,786
28312267,lqr,21,1495
28312456,lqr,46,971
28313012,lqr,36,1119
28316204,lqr,68,535
28320992,lqr,8,1200
28323344,lqr,20,306
28326605,lqr,89,445
28326970,lqr,47,1249
28331307,lqr,65,1027
28332009,lqr,45,1370
28332439,lqr,50,564
28332791,lqr,68,1202
28333858,lqr,8,324
28336772,lqr,83,862
28341215,lqr,99,1409
28345868,lqr,84,1113
28349664,lqr,84,838
28350647,lqr,22,676
28355533,lqr,36,164
28357793,lqr,90,657
28361288,lqr,67,1020
28363090,lqr,89,1476
28364309,lqr,94,533
28368091,lqr,15,167
28370547,lqr,47,1264
28373357,lqr,25,575
28376561,lqr,8,1310
28379331,lqr,80,540
28382547,lqr,12,1402
28384131,lqr,49,589
28384702,lqr,83,500
28387261,lqr,96,1295
28390217,lqr,13,940
28392822,lqr,29,591
28394584,lqr,69,1487
28397627,lqr,83,26
28399920,lqr,22,466
28402145,lqr,65,679
28405644,lqr,26,641
28409691,lqr,66,365
28413224,lqr,70,363
28417876,lqr,84,574
28418941,lqr,76,651
28423186,lqr,58,1397
28426580,lqr,29,977
28428742,lqr,41,884
28432925,lqr,93,1058
28435314,lqr,77,656
28436485,lqr,62,946
28439011,lqr,9,1208
28439370,lqr,85,486
28441971,lqr,70,1236
28444338,lqr,46,582
28448560,lqr,2,370
28450941,lqr,11,512
28455535,lqr,64,1031
28458554,lqr,51,1249
28459885,lqr,36,1119
28463228,lqr,46,1153
28466372,lqr,78,1053
28469267,lqr,75,194
28473216,lqr,6,1032
28478028,lqr,63,880
28481100,lqr,5,502
28481737,lqr,80,1026
28485431,lqr,35,773
28487089,lqr,82,96
28488042,mfh,42,167
28490144,mfh,63,1036
28493847,mfh,66,1226
28498463,mfh,72,824
28500031,mfh,70,1228
28500295,mfh,85,1003
28503919,mfh,73,138
28507182,mfh,27,340
28511097,mfh,100,1443
28514911,mfh,51,629
28514982,mfh,91,292
28519870,mfh,52,113
28521326,mfh,42,1018
28523059,mfh,75,773
28523870,mfh,72,590
28526559,mfh,69,250
28530446,mfh,47,1370
28530452,mfh,85,910
28533412,mfh,65,284
28533728,mfh,79,151
28538462,mfh,71,884
28541875,mfh,80,478
28541942,mfh,51,1066
28545726,mfh,58,907
28548975,mfh,92,88
28550996,mfh,33,600
28555565,mfh,13,948
28559990,mfh,75,1113
28562231,mfh,36,1306
28565392,mfh,66,724
28567191,mfh,10,1460
28567215,mfh,72,1070
28570070,mfh,8,1148
28570923,mfh,46,811
28573650,mfh,91,69
28577929,mfh,19,623
28580089,mfh,71,1318
28583845,mfh,100,577
28583988,mfh,11,654
28586941,mfh,80,835
28588660,mfh,89,353
28592424,mfh,87,911
28595363,mfh,56,686
28598103,mfh,79,972
28601918,mfh,32,997
28606112,mfh,4,903
28608112,mfh,28,1339
28609794,oxm,21,1213
28611382,oxm,10,812
28612033,oxm,56,376
28612337,oxm,3,1143
28613950,oxm,62,1500
28616949,oxm,6,1468
28621363,oxm,87,1261
28624620,oxm,65,603
28626639,oxm,23,411
28630819,oxm,2,1482
28634047,oxm,18,616
28634137,oxm,43,1358
28638916,oxm,96,552
28640624,oxm,49,53
28645228,oxm,89,1436
28648070,oxm,85,889
28652340,oxm,59,1271
28654462,oxm,26,276
28655462,oxm,35,475
28657281,oxm,77,626
28661055,oxm,89,1250
28662198,oxm,15,436
28662885,oxm,15,1029
28667639,oxm,32,1292
28670818,oxm,8,1282
28673207,oxm,18,436
28677756,oxm,74,759
28678397,oxm,69,404
28681597,oxm,18,151
28683965,oxm,45,141
28684975,oxm,42,720
28688137,oxm,23,679
28688683,oxm,57,977
28690599,oxm,10,878
28692112,oxm,90,731
28692535,oxm,16,608
28693642,oxm,90,713
28697166,oxm,16,787
28697899,oxm,68,1017
28700004,oxm,21,166
28700024,oxm,60,1197
28701753,oxm,93,366
28703813,oxm,12,468
28708064,oxm,82,916
28712672,oxm,97,882
28714970,oxm,66,910
28718622,oxm,87,1247
28719544,oxm,34,1106
28720498,oxm,85,462
28722347,oxm,45,470
28723076,oxm,64,452
28727547,oxm,42,506
28732527,oxm,6,962
28736457,oxm,54,1016
28740671,oxm,33,1285
28745484,oxm,78,934
28746140,oxm,74,575
28746702,oxm,27,1339
28751608,oxm,39,534
28752189,oxm,47,1416
28756780,oxm,46,1032
28760572,oxm,71,981
28763702,oxm,72,863
28765282,oxm,82,804
28769145,oxm,35,393
28771196,oxm,12,321
28772865,oxm,2,518
28775841,oxm,64,969
28780580,oxm,52,105
28783912,oxm,83,1345
28788790,oxm,57,339
28790460,oxm,72,1108
28794164,oxm,88,373
28797817,oxm,100,653
